event_id,event_type,sub_event_type,venue_city,venue_capacity,event_date,season,ticket_price,avg_past_attendance,weather,death_count,actual_attend
48395,Fashion Show,Basketball,Mumbai,29967,2022-02-20,Winter,3942.0,15183.0,Stormy,2,12226.0
5396,Sports,Badminton,Chennai,58737,2024-03-29,Rainy,912.0,43657.0,Sunny,0,37076.0
6944,Sports,Cricket,Vijayawada,41558,2023-12-15,Rainy,1849.0,13728.0,Sunny,3,11343.0
23871,Political,Rally,Vijayawada,52617,2023-03-27,Winter,,33978.0,Sunny,4,25409.0
32493,Traditional Events,Vinayaka Chavithi,Bengaluru,37022,2022-10-01,Autumn,1930.0,14035.0,Cloudy,2,
36346,Traditional Events,Dussehra,Chennai,58624,2023-03-04,Winter,4038.0,42284.0,Rainy,1,39215.0
10756,Sports,Tennis,Chennai,25820,2024-03-24,Rainy,1696.0,10474.0,Cloudy,3,10914.0
12302,Sports,Badminton,Delhi,18671,2023-02-21,Summer,2319.0,17697.0,Windy,0,
48387,Fashion Show,WebSeries,Vijayawada,23434,2024-12-28,Summer,1151.0,9804.0,Rainy,1,9018.0
42746,Concert,Classical,Delhi,50775,2022-04-03,Winter,2494.0,45339.0,Sunny,3,44619.0
29090,Political,Debate,Vijayawada,21086,2023-05-14,Summer,3061.0,19299.0,Stormy,1,17605.0
44713,Concert,Rock,Hyderabad,50821,2024-03-28,Rainy,3303.0,41692.0,Sunny,2,38328.0
14344,Prerelease,Movie,,18062,2024-12-13,Rainy,1376.0,9537.0,Cloudy,3,8375.0
38173,Traditional Events,Vinayaka Chavithi,Delhi,23582,2024-06-19,Winter,2671.0,,Windy,1,20652.0
5072,Sports,Tennis,Delhi,30210,2022-01-05,Summer,2641.0,15074.0,Cloudy,0,15878.0
24122,Political,Debate,,38078,2022-02-09,Summer,2615.0,15597.0,Sunny,2,15559.0
48810,Fashion Show,Men,Hyderabad,54878,2022-04-12,Summer,3459.0,29885.0,Cloudy,1,25226.0
17821,Prerelease,Movie,Chennai,26207,2023-10-02,Summer,2901.0,13696.0,Windy,2,14418.0
1123,Sports,Tennis,Delhi,30787,2023-03-27,Winter,,28451.0,Windy,1,30337.0
11265,Sports,Cricket,Hyderabad,10974,2022-05-31,Summer,3923.0,4235.0,Sunny,2,3611.0
30580,Political,Debate,Vijayawada,28120,2023-08-22,Summer,,21957.0,Sunny,1,22761.0
45465,Fashion Show,Women,Bengaluru,55378,2023-09-19,Autumn,1745.0,33776.0,Cloudy,2,28842.0
48217,Fashion Show,Men,Hyderabad,30312,2022-08-15,Winter,1297.0,27612.0,Sunny,3,28069.0
43045,Concert,Classical,Chennai,54069,2022-07-09,Rainy,3548.0,41683.0,Rainy,0,44069.0
15657,Prerelease,Cricket,Hyderabad,31200,2022-03-06,Autumn,2288.0,25203.0,Sunny,4,18533.0
1901,Sports,Cricket,,15806,2022-12-16,Winter,2649.0,12624.0,Rainy,3,12323.0
148,Sports,WebSeries,Delhi,28032,2023-10-24,Summer,4358.0,25034.0,Sunny,2,18369.0
29643,Political,Rally,Bengaluru,20171,2022-06-16,Rainy,2918.0,8698.0,Rainy,0,7993.0
3212,Sports,Basketball,Vijayawada,28086,2023-09-24,Winter,3509.0,12210.0,Sunny,1,10286.0
43851,Concert,Classical,Mumbai,31864,2023-09-09,Rainy,1707.0,23324.0,Rainy,1,22877.0
2355,Sports,Cricket,,33994,2024-01-15,Summer,3017.0,12243.0,Cloudy,4,10542.0
31521,Traditional Events,Vinayaka Chavithi,Hyderabad,21506,2024-02-22,Winter,1946.0,12343.0,Rainy,3,13029.0
42584,Concert,Tennis,Mumbai,38240,2022-11-26,Rainy,3404.0,32260.0,Windy,0,28536.0
43338,Concert,Classical,Vijayawada,31041,2024-01-28,Winter,1165.0,9945.0,Sunny,1,9579.0
45285,Fashion Show,Men,Hyderabad,26512,2023-09-24,Winter,1334.0,23053.0,Sunny,1,20600.0
46957,Fashion Show,Women,,30308,2023-02-06,Rainy,2145.0,18431.0,Sunny,2,13625.0
48791,Fashion Show,Men,,37522,2022-10-11,Winter,3797.0,31436.0,Cloudy,3,
36586,Traditional Events,Vinayaka Chavithi,Delhi,12593,2024-03-03,Summer,2607.0,9200.0,Sunny,1,7372.0
10466,Sports,Cricket,Mumbai,22649,2024-01-30,Summer,2377.0,21113.0,Rainy,6,20831.0
7822,Sports,Football,Bengaluru,30811,2023-04-08,Winter,2799.0,10601.0,Sunny,1,9287.0
7206,Sports,Tennis,Vijayawada,32364,2023-08-04,Summer,2727.0,11587.0,Sunny,2,10530.0
6414,Sports,Basketball,Mumbai,24106,2023-06-01,Winter,2674.0,11605.0,Cloudy,6,11018.0
34047,Traditional Events,Vinayaka Chavithi,Mumbai,30062,2024-02-16,Rainy,1451.0,16459.0,Rainy,2,17865.0
12729,Prerelease,Movie,Bengaluru,30935,2024-05-10,Rainy,1152.0,13436.0,Rainy,0,11828.0
6926,Sports,Tennis,Hyderabad,39026,2023-03-24,Winter,1280.0,34142.0,Sunny,0,28135.0
27996,Political,Rally,Delhi,48181,2022-09-06,Winter,,32859.0,Sunny,0,27601.0
37613,Traditional Events,Dussehra,Mumbai,50293,2023-10-28,Rainy,2796.0,47480.0,Sunny,3,50119.0
39484,Concert,Rock,Chennai,32909,2023-05-03,Winter,3720.0,30205.0,Cloudy,0,24172.0
3017,Sports,Tennis,Chennai,12883,2023-12-10,Winter,1789.0,11285.0,Cloudy,0,9414.0
1641,Sports,Cricket,Delhi,34983,2024-10-26,Winter,3036.0,29514.0,Rainy,3,27419.0
8884,Sports,Cricket,Hyderabad,41184,2022-04-02,Summer,3016.0,19540.0,Stormy,5,20935.0
37602,Traditional Events,Vinayaka Chavithi,Hyderabad,52973,2024-12-25,Winter,2160.0,34117.0,Rainy,2,32724.0
12970,Prerelease,Movie,Chennai,28985,2022-11-07,Rainy,1627.0,12161.0,Rainy,1,12771.0
23464,Political,Debate,Chennai,39163,2023-03-07,Rainy,1797.0,23023.0,Cloudy,0,22040.0
15758,Prerelease,WebSeries,Mumbai,17748,2023-07-26,Rainy,3186.0,7048.0,Rainy,1,4032.0
44077,Concert,Classical,Hyderabad,38734,2022-01-27,Rainy,3690.0,26243.0,Sunny,1,27844.0
4087,Sports,Basketball,Vijayawada,49118,2024-05-26,Winter,2785.0,30624.0,Rainy,0,25210.0
509,Sports,Badminton,Bengaluru,17645,2024-11-05,Summer,2559.0,6293.0,Sunny,2,
6355,Sports,Basketball,Mumbai,26738,2022-09-04,Summer,2508.0,23999.0,Sunny,2,19219.0
29645,Political,Rally,Delhi,36484,2022-07-25,Summer,736.0,,Sunny,0,33602.0
20816,Prerelease,WebSeries,Mumbai,16014,2024-04-03,Summer,4329.0,10902.0,Cloudy,0,9373.0
6235,Sports,Basketball,Hyderabad,24142,2022-11-28,Winter,3833.0,14521.0,Sunny,0,13641.0
31990,Traditional Events,Dussehra,Mumbai,25858,2022-01-12,Rainy,2132.0,16700.0,Rainy,1,13614.0
12996,Prerelease,Movie,Delhi,18934,2024-03-21,Rainy,3401.0,16206.0,Cloudy,1,16071.0
42502,Concert,Rock,,64345,2024-08-09,Winter,1761.0,59221.0,Windy,0,60096.0
38921,Traditional Events,Rock,,37586,2022-03-07,Rainy,3849.0,20515.0,Cloudy,1,14834.0
263,Sports,Football,Mumbai,50615,2024-09-19,Winter,4401.0,18160.0,Cloudy,4,17577.0
7892,Sports,Football,Delhi,22848,2022-10-23,Summer,4202.0,19945.0,Rainy,0,16510.0
10528,Sports,Cricket,Hyderabad,19154,2022-01-03,Rainy,1367.0,16112.0,Stormy,0,13369.0
18601,Prerelease,WebSeries,Hyderabad,12172,2022-11-04,Autumn,1783.0,5780.0,Sunny,1,5354.0
24115,Political,Debate,Delhi,19850,2024-11-14,Winter,3714.0,7946.0,Cloudy,3,5981.0
33499,Traditional Events,Dussehra,Hyderabad,55630,2022-04-08,Rainy,2277.0,19162.0,Sunny,2,13661.0
13472,Prerelease,Dussehra,Hyderabad,31417,2024-10-07,Summer,3819.0,24004.0,Cloudy,0,20834.0
31726,Traditional Events,Vinayaka Chavithi,Chennai,47544,2023-10-11,Summer,2548.0,31743.0,Sunny,0,32587.0
23691,Political,Rally,Chennai,9277,2024-10-20,Summer,2148.0,7095.0,Sunny,0,7439.0
10558,Sports,Tennis,Bengaluru,30943,2022-02-06,Winter,3305.0,17456.0,Cloudy,4,18237.0
6557,Sports,Football,Mumbai,59313,2023-09-13,Winter,962.0,52885.0,Stormy,0,47396.0
45578,Fashion Show,Men,Bengaluru,42316,2022-12-27,Autumn,547.0,17717.0,Sunny,0,15894.0
41504,Concert,Football,Bengaluru,50962,2022-12-17,Summer,1780.0,21699.0,Cloudy,4,20756.0
27873,Political,Rally,Mumbai,39757,2022-01-03,Rainy,1752.0,37231.0,Sunny,2,29453.0
10811,Sports,Badminton,Bengaluru,31779,2024-05-22,Rainy,1569.0,12736.0,Sunny,1,12250.0
38215,Traditional Events,Vinayaka Chavithi,Mumbai,46083,2022-08-28,Autumn,3656.0,38097.0,Stormy,3,33544.0
11731,Sports,Badminton,Bengaluru,38516,2022-01-09,Autumn,3095.0,28934.0,Windy,1,22311.0
27439,Political,Rally,,28794,2024-08-30,Rainy,1900.0,14937.0,Rainy,0,12138.0
21780,Prerelease,WebSeries,Delhi,17143,2024-07-01,Summer,2969.0,10156.0,Sunny,1,10578.0
34080,Traditional Events,Dussehra,Bengaluru,44421,2024-12-16,Summer,1069.0,14817.0,Cloudy,3,11153.0
22916,Political,Rally,Hyderabad,31665,2023-01-03,Rainy,1631.0,27867.0,Cloudy,0,21086.0
8086,Sports,Badminton,Bengaluru,45447,2024-07-30,Autumn,1960.0,19304.0,Windy,0,17002.0
43468,Concert,Rock,,29953,2024-04-25,Autumn,3620.0,17075.0,Cloudy,7,13151.0
14710,Prerelease,Movie,Bengaluru,26271,2023-02-03,Rainy,,17159.0,Sunny,5,17540.0
15467,Prerelease,Movie,Delhi,41071,2022-02-14,Summer,3261.0,21820.0,Rainy,2,18503.0
37173,Traditional Events,Vinayaka Chavithi,Mumbai,31008,2024-03-01,Winter,1193.0,12866.0,Rainy,0,9838.0
28749,Political,Debate,Vijayawada,60708,2024-09-08,Winter,2151.0,18278.0,Sunny,5,15817.0
3105,Sports,Tennis,Delhi,63810,2023-08-27,Winter,3764.0,51488.0,Cloudy,0,46833.0
709,Sports,Basketball,Delhi,30413,2024-03-21,Rainy,3065.0,14871.0,Sunny,1,12968.0
38386,Traditional Events,Dussehra,Vijayawada,28451,2022-11-04,Winter,2392.0,22735.0,Cloudy,3,21022.0
23445,Political,Debate,Bengaluru,21812,2024-02-07,Rainy,4112.0,13926.0,Cloudy,1,9002.0
26511,Political,Debate,Bengaluru,42680,2022-05-15,Summer,2326.0,16339.0,Sunny,1,15602.0
8467,Sports,Badminton,,33425,2024-12-22,Winter,2933.0,19338.0,Cloudy,0,19388.0
6231,Sports,Badminton,Mumbai,26381,2022-03-03,Summer,4077.0,21408.0,Sunny,5,19051.0
46359,Fashion Show,Women,Mumbai,45122,2023-04-28,Summer,1945.0,32283.0,Cloudy,0,34093.0
39358,Concert,Rock,Chennai,20165,2023-09-01,Summer,2489.0,10847.0,Cloudy,3,7044.0
16387,Prerelease,WebSeries,Mumbai,48618,2023-06-04,Summer,1665.0,14732.0,Sunny,3,14272.0
34166,Traditional Events,Dussehra,Bengaluru,27348,2024-08-11,Rainy,2122.0,22181.0,Sunny,2,20734.0
4169,Sports,Basketball,,47155,2024-01-23,Autumn,3549.0,26093.0,Sunny,3,19587.0
5804,Sports,Basketball,Bengaluru,36873,2023-02-23,Winter,941.0,28547.0,Sunny,5,24759.0
12754,Prerelease,WebSeries,Chennai,24912,2022-03-02,Winter,1678.0,22629.0,Rainy,1,17026.0
2190,Sports,Badminton,,36325,2023-04-19,Autumn,3042.0,17789.0,Rainy,2,12832.0
12188,Sports,Football,Hyderabad,12364,2022-03-29,Rainy,2708.0,9006.0,Sunny,1,7403.0
31728,Traditional Events,Dussehra,Mumbai,36700,2023-07-07,Rainy,4373.0,31230.0,Rainy,2,24284.0
19246,Prerelease,WebSeries,Hyderabad,19820,2024-03-29,Summer,3519.0,16235.0,Rainy,1,12466.0
37867,Traditional Events,Vinayaka Chavithi,Bengaluru,12703,2023-07-01,Summer,3008.0,9565.0,Rainy,2,7618.0
43515,Concert,Classical,,21324,2023-08-03,Winter,3840.0,17449.0,Sunny,5,12080.0
8719,Sports,Badminton,Vijayawada,57728,2024-05-16,Summer,3608.0,27411.0,Cloudy,2,20939.0
28825,Political,Debate,Vijayawada,25923,2022-09-26,Winter,1827.0,12504.0,Sunny,2,13525.0
24469,Political,Debate,Mumbai,30533,2023-06-29,Rainy,2514.0,20262.0,Cloudy,6,16744.0
48253,Fashion Show,Badminton,Bengaluru,63106,2022-06-03,Autumn,2785.0,22827.0,Cloudy,1,17679.0
7202,Sports,Tennis,Delhi,51669,2024-01-29,Rainy,2636.0,42466.0,Rainy,1,40875.0
9283,Sports,Basketball,Delhi,49368,2022-08-04,Summer,1696.0,44256.0,Rainy,1,
26821,Political,Debate,Delhi,11922,2024-06-25,Winter,2498.0,6255.0,Sunny,0,6213.0
27374,Political,Debate,Bengaluru,24650,2023-03-19,Summer,4534.0,7915.0,Sunny,1,5950.0
22493,Prerelease,WebSeries,Delhi,32657,2024-05-06,Summer,2019.0,12388.0,Cloudy,3,10830.0
45638,Fashion Show,Women,Mumbai,33923,2022-02-06,Rainy,3182.0,31894.0,Rainy,3,33877.0
45880,Fashion Show,Men,Delhi,20942,2024-02-07,Rainy,2847.0,12434.0,Windy,3,12832.0
29340,Political,Debate,Bengaluru,15633,2022-07-23,Winter,3977.0,10679.0,Cloudy,1,7999.0
46548,Fashion Show,Women,Vijayawada,30466,2022-05-23,Summer,3321.0,19954.0,Windy,1,18850.0
10804,Sports,Cricket,Bengaluru,53014,2022-12-08,Autumn,2355.0,,Rainy,0,43567.0
20965,Prerelease,WebSeries,Bengaluru,28468,2023-12-25,Summer,3490.0,16028.0,Sunny,1,13672.0
30033,Political,Rally,Hyderabad,42180,2022-01-02,Summer,1993.0,29230.0,Rainy,2,21874.0
5223,Sports,Football,Hyderabad,14466,2024-03-21,Summer,3033.0,12999.0,Windy,0,9951.0
660,Sports,Tennis,Bengaluru,19187,2024-07-29,Summer,4136.0,7148.0,Sunny,2,5824.0
33246,Traditional Events,Dussehra,Bengaluru,37463,2024-12-24,Rainy,3478.0,23107.0,Cloudy,1,20333.0
5866,Sports,Football,Delhi,13748,2023-12-16,Winter,2814.0,9351.0,Sunny,1,6887.0
48872,Fashion Show,Men,Chennai,45968,2023-08-03,Rainy,2756.0,14089.0,Sunny,2,10398.0
22986,Political,Rally,Hyderabad,31352,2024-06-14,Summer,1313.0,10352.0,Sunny,2,8409.0
28881,Political,Rally,Hyderabad,26726,2024-12-05,Rainy,3170.0,8824.0,Cloudy,0,6981.0
47088,Fashion Show,Women,Chennai,56758,2023-04-01,Winter,2723.0,50444.0,Cloudy,4,40447.0
26528,Political,Rally,Hyderabad,28986,2024-08-15,Autumn,1592.0,15326.0,Sunny,2,15451.0
9648,Sports,Cricket,Mumbai,23800,2023-03-26,Rainy,2966.0,17696.0,Sunny,1,16543.0
49546,Fashion Show,Women,,42395,2024-06-22,Rainy,1190.0,15111.0,Sunny,2,14459.0
32375,Traditional Events,Dussehra,Delhi,19003,2024-03-29,Rainy,1021.0,10800.0,Rainy,1,
26159,Political,Debate,Bengaluru,39838,2024-03-04,Winter,2132.0,16574.0,Sunny,0,15515.0
11712,Sports,Cricket,Chennai,44048,2024-12-30,Summer,3105.0,30559.0,Rainy,2,28623.0
27239,Political,Rally,Chennai,48265,2024-04-06,Rainy,1677.0,34094.0,Rainy,0,34248.0
18354,Prerelease,Movie,Delhi,41326,2023-03-15,Winter,1873.0,22229.0,Sunny,0,18185.0
49515,Fashion Show,Women,Delhi,51454,2022-09-30,Winter,1056.0,31419.0,Rainy,0,32466.0
21725,Prerelease,WebSeries,Hyderabad,65834,2024-07-07,Winter,3201.0,52227.0,Rainy,2,53751.0
25925,Political,Debate,Chennai,56424,2023-05-03,Summer,2826.0,43142.0,Sunny,0,33192.0
41390,Concert,Rock,Vijayawada,32322,2022-07-07,Summer,3333.0,20314.0,Sunny,2,19107.0
4773,Sports,Tennis,Chennai,27796,2023-10-04,Rainy,1871.0,16824.0,Cloudy,2,15834.0
35205,Traditional Events,Vinayaka Chavithi,Vijayawada,66691,2023-09-21,Rainy,1589.0,23349.0,Rainy,1,21545.0
27879,Political,Rally,Mumbai,28640,2023-11-28,Winter,2769.0,19096.0,Rainy,0,15552.0
5875,Sports,Football,,20136,2024-03-25,Rainy,2398.0,15842.0,Sunny,1,16537.0
17805,Prerelease,Movie,Bengaluru,52187,2024-05-15,Winter,1863.0,36990.0,Rainy,0,40067.0
34224,Traditional Events,Vinayaka Chavithi,Delhi,44371,2024-02-19,Rainy,1922.0,40411.0,Sunny,0,42353.0
7842,Sports,Cricket,Delhi,43806,2023-03-26,Rainy,2404.0,39832.0,Windy,1,32939.0
15923,Prerelease,Movie,Bengaluru,22692,2023-04-28,Winter,4212.0,,Rainy,1,20967.0
28367,Political,Rally,Mumbai,55983,2023-02-25,Autumn,4662.0,26929.0,Rainy,1,21634.0
12084,Sports,Cricket,Mumbai,24857,2023-06-09,Autumn,3982.0,9289.0,Cloudy,1,7057.0
20034,Prerelease,Movie,Chennai,31295,2022-09-20,Rainy,2052.0,9596.0,Cloudy,4,6674.0
14488,Prerelease,WebSeries,Hyderabad,48828,2022-02-02,Summer,3736.0,33052.0,Sunny,0,33175.0
20819,Prerelease,Movie,Delhi,17867,2023-02-20,Winter,2855.0,9501.0,Sunny,2,9011.0
37518,Traditional Events,Vinayaka Chavithi,Delhi,16044,2024-12-22,Rainy,3401.0,,Cloudy,1,5514.0
44236,Concert,Classical,,23182,2023-01-19,Winter,2380.0,9791.0,Rainy,2,9986.0
48651,Fashion Show,Men,Vijayawada,58516,2024-10-14,Summer,2793.0,,Sunny,1,24210.0
36236,Traditional Events,Vinayaka Chavithi,Vijayawada,12652,2024-02-23,Autumn,2297.0,10219.0,Cloudy,1,10106.0
21070,Prerelease,WebSeries,Chennai,6346,2024-11-14,Winter,2314.0,3589.0,Rainy,2,2567.0
9524,Sports,Badminton,Delhi,66399,2022-05-14,Rainy,3644.0,30178.0,Cloudy,0,28165.0
32756,Traditional Events,Vinayaka Chavithi,Vijayawada,54103,2023-06-14,Autumn,1834.0,27472.0,Cloudy,0,28909.0
12054,Sports,Football,Delhi,48219,2024-04-27,Autumn,2881.0,25890.0,Rainy,2,21609.0
23594,Political,Rally,Chennai,65525,2024-02-15,Winter,1180.0,31582.0,Rainy,0,31902.0
8038,Sports,Football,Hyderabad,29162,2022-09-22,Rainy,3350.0,22889.0,Sunny,0,19254.0
46977,Fashion Show,Men,Vijayawada,13009,2023-06-09,Winter,2475.0,11400.0,Stormy,3,11757.0
16400,Prerelease,Movie,Mumbai,26439,2024-08-01,Summer,675.0,19511.0,Rainy,2,22128.0
45786,Fashion Show,Men,Delhi,22445,2022-04-05,Rainy,1521.0,18254.0,Cloudy,5,18189.0
34616,Traditional Events,Dussehra,Hyderabad,23931,2022-04-30,Summer,1644.0,20849.0,Cloudy,0,21957.0
7625,Sports,Badminton,Chennai,22372,2022-02-17,Winter,2027.0,7419.0,Cloudy,1,6560.0
13662,Prerelease,WebSeries,,17501,2022-12-11,Rainy,1704.0,10178.0,Rainy,2,10691.0
37737,Traditional Events,Dussehra,Mumbai,42907,2023-07-19,Summer,2118.0,25914.0,Sunny,5,28045.0
26542,Political,Rally,Vijayawada,38036,2023-03-31,Winter,2303.0,22634.0,Rainy,3,25401.0
13268,Prerelease,WebSeries,Hyderabad,22525,2023-09-18,Winter,1265.0,19271.0,Sunny,3,18389.0
18083,Prerelease,WebSeries,Delhi,40715,2023-04-22,Winter,1456.0,26163.0,Sunny,2,23053.0
48086,Fashion Show,Men,Delhi,39385,2023-08-01,Rainy,1863.0,23798.0,Cloudy,1,26354.0
42768,Concert,Rock,Mumbai,30040,2022-09-20,Summer,2439.0,18097.0,Rainy,0,15556.0
4071,Sports,Men,Mumbai,15456,2022-08-17,Rainy,684.0,13577.0,Rainy,0,11654.0
16287,Prerelease,WebSeries,Hyderabad,44396,2024-07-29,Rainy,2190.0,18819.0,Sunny,5,
1119,Sports,Badminton,Mumbai,27663,2023-03-10,Summer,1881.0,24521.0,Sunny,0,24175.0
10075,Sports,Badminton,Mumbai,31721,2022-11-27,Summer,,22007.0,Windy,0,17378.0
11374,Sports,Basketball,Delhi,36924,2024-10-20,Autumn,800.0,11732.0,Cloudy,3,11919.0
32685,Traditional Events,Dussehra,Mumbai,26532,2023-07-12,Summer,4467.0,21424.0,Rainy,2,14882.0
46434,Fashion Show,Women,Vijayawada,26091,2024-06-03,Winter,2323.0,20474.0,Rainy,1,18724.0
25350,Political,Debate,Bengaluru,38828,2023-11-08,Winter,3260.0,,Rainy,2,19127.0
6716,Sports,Basketball,Delhi,33645,2024-04-07,Summer,1957.0,,Cloudy,0,12712.0
34568,Traditional Events,Dussehra,,16239,2023-11-30,Winter,1963.0,4945.0,Rainy,3,4129.0
1031,Sports,Basketball,Bengaluru,53723,2024-07-24,Winter,1632.0,48024.0,Sunny,1,47990.0
22754,Political,Debate,Delhi,18321,2023-06-13,Autumn,1377.0,6668.0,Sunny,2,6497.0
11762,Sports,Cricket,Hyderabad,55299,2023-03-05,Rainy,1771.0,41601.0,Cloudy,2,44559.0
35897,Traditional Events,Dussehra,Vijayawada,22603,2024-02-14,Summer,1292.0,12939.0,Cloudy,3,13303.0
14493,Prerelease,WebSeries,Vijayawada,25743,2024-10-22,Winter,2584.0,10676.0,Stormy,5,9018.0
25086,Political,Debate,Hyderabad,35459,2022-04-03,Summer,2494.0,30482.0,Cloudy,1,
20396,Prerelease,Movie,Bengaluru,32790,2024-11-09,Rainy,2464.0,20093.0,Windy,0,20743.0
4814,Sports,Basketball,Chennai,57982,2022-05-28,Winter,1499.0,37874.0,Sunny,3,33766.0
8995,Sports,Basketball,Hyderabad,21128,2022-10-24,Summer,1842.0,8343.0,Rainy,2,6390.0
49692,Fashion Show,Vinayaka Chavithi,,31808,2024-12-29,Winter,1435.0,25095.0,Rainy,1,28058.0
21375,Prerelease,Movie,Chennai,25441,2024-11-03,Winter,2121.0,18422.0,Cloudy,1,17478.0
30243,Political,Rally,Vijayawada,29003,2023-11-17,Summer,2057.0,9860.0,Sunny,1,7410.0
47579,Fashion Show,Men,Chennai,61578,2023-07-06,Winter,1540.0,33560.0,Windy,3,35663.0
1165,Sports,Basketball,Vijayawada,20809,2024-12-29,Summer,1945.0,10258.0,Sunny,2,7369.0
24811,Political,Rally,Delhi,23878,2022-10-28,Summer,2414.0,14089.0,Rainy,4,
21110,Prerelease,Movie,Bengaluru,47066,2022-01-26,Rainy,1685.0,,Cloudy,1,13567.0
3698,Sports,Basketball,Bengaluru,14992,2022-07-03,Summer,3174.0,9326.0,Sunny,5,9055.0
11439,Sports,Tennis,Mumbai,40282,2023-02-21,Rainy,2020.0,22424.0,Cloudy,1,18019.0
4470,Sports,Tennis,Hyderabad,24150,2023-12-24,Summer,2503.0,10887.0,Sunny,0,11505.0
9808,Sports,Cricket,Vijayawada,18264,2023-07-19,Rainy,2791.0,11269.0,Cloudy,1,10777.0
47768,Fashion Show,Vinayaka Chavithi,Delhi,28761,2023-10-21,Summer,3915.0,24241.0,Rainy,7,27114.0
6749,Sports,Football,Mumbai,46126,2023-02-06,Winter,1909.0,30326.0,Sunny,1,31761.0
49185,Fashion Show,Women,Vijayawada,31011,2023-03-23,Winter,2528.0,14197.0,Sunny,0,10847.0
17379,Prerelease,Movie,Mumbai,13460,2024-08-30,Rainy,1863.0,8422.0,Sunny,0,8825.0
36885,Traditional Events,Dussehra,Bengaluru,27276,2023-09-19,Summer,3613.0,18292.0,Sunny,3,16958.0
13357,Prerelease,WebSeries,Delhi,22730,2023-06-19,Winter,3504.0,17940.0,Sunny,2,18431.0
32405,Traditional Events,Cricket,Bengaluru,51026,2024-06-15,Winter,4043.0,36368.0,Stormy,0,28948.0
42455,Concert,Classical,Bengaluru,31093,2023-10-23,Rainy,1719.0,17886.0,Rainy,0,14472.0
46066,Fashion Show,Men,Bengaluru,42824,2023-06-28,Winter,2525.0,18054.0,Cloudy,2,19645.0
11539,Sports,Cricket,Mumbai,20744,2023-06-04,Rainy,3381.0,15052.0,Sunny,1,12534.0
2009,Sports,Cricket,Delhi,19824,2024-11-30,Winter,3256.0,10857.0,Rainy,0,9986.0
3222,Sports,Basketball,Bengaluru,45260,2024-01-31,Summer,1213.0,35437.0,Windy,1,
44997,Concert,Rock,Mumbai,57310,2023-01-27,Summer,1429.0,44188.0,Cloudy,1,45365.0
18763,Prerelease,Movie,Bengaluru,40965,2023-05-18,Summer,4327.0,37504.0,Sunny,0,28488.0
14166,Prerelease,WebSeries,Vijayawada,19492,2024-05-18,Summer,1833.0,10991.0,Sunny,2,11498.0
40684,Concert,Classical,Vijayawada,45118,2023-09-20,Autumn,1158.0,16339.0,Stormy,3,14449.0
25081,Political,WebSeries,Bengaluru,48402,2024-12-13,Summer,707.0,42518.0,Windy,0,38245.0
1823,Sports,Football,Hyderabad,40580,2023-11-13,Summer,2646.0,20147.0,Sunny,0,20845.0
44662,Concert,Rock,Bengaluru,48701,2022-10-04,Summer,1576.0,31261.0,Sunny,0,29315.0
6849,Sports,Football,Chennai,32757,2022-11-23,Summer,1305.0,24685.0,Rainy,3,25458.0
12636,Prerelease,Movie,Chennai,31743,2023-08-23,Winter,2192.0,28667.0,Sunny,1,31743.0
37669,Traditional Events,Vinayaka Chavithi,Mumbai,21899,2023-07-10,Rainy,1852.0,11842.0,Cloudy,0,12616.0
6096,Sports,Tennis,Mumbai,22462,2023-07-20,Summer,3392.0,20000.0,Sunny,4,14771.0
39249,Concert,Rock,Chennai,59533,2024-04-25,Rainy,3642.0,55553.0,Windy,1,46174.0
10578,Sports,Rally,Hyderabad,53414,2024-09-10,Winter,2243.0,30108.0,Sunny,3,26264.0
31075,Political,Rally,Mumbai,29784,2023-12-10,Rainy,1338.0,21731.0,Sunny,2,23617.0
29113,Political,Debate,Bengaluru,45431,2024-11-28,Winter,1328.0,32326.0,Cloudy,1,35434.0
10193,Sports,Tennis,Mumbai,35874,2023-04-12,Rainy,2504.0,27005.0,Stormy,1,23443.0
315,Sports,WebSeries,Mumbai,58127,2022-01-01,Summer,2792.0,45673.0,Sunny,5,42645.0
11450,Sports,Badminton,Bengaluru,20676,2023-03-08,Summer,974.0,9852.0,Sunny,1,9460.0
30746,Political,Debate,Vijayawada,49123,2023-01-22,Autumn,3660.0,26631.0,Sunny,0,26384.0
29703,Political,Dussehra,Hyderabad,19366,2024-12-13,Winter,4095.0,17793.0,Windy,4,13838.0
27659,Political,Rally,Bengaluru,50997,2022-07-31,Summer,2683.0,43076.0,Sunny,4,46263.0
23686,Political,Rally,Chennai,19426,2022-10-30,Winter,2722.0,17436.0,Sunny,2,16343.0
28376,Political,Debate,Delhi,50744,2023-05-25,Summer,3469.0,33289.0,Sunny,2,24893.0
3086,Sports,Tennis,Hyderabad,32133,2023-10-27,Winter,1588.0,11399.0,Sunny,4,12204.0
49372,Fashion Show,Women,Mumbai,21262,2024-04-07,Summer,685.0,10708.0,Cloudy,2,9354.0
3752,Sports,Cricket,Hyderabad,25551,2024-03-19,Rainy,719.0,13518.0,Sunny,1,10801.0
5049,Sports,Cricket,Mumbai,22592,2023-11-18,Rainy,1759.0,8762.0,Cloudy,1,9740.0
29187,Political,Rally,Mumbai,29441,2022-12-08,Winter,1409.0,13586.0,Sunny,0,10963.0
